cell_ontology_id,Class,Term IRI
CL:0000968,Be cell,http://purl.obolibrary.org/obo/CL_0000968
CL:0000969,regulatory B cell,http://purl.obolibrary.org/obo/CL_0000969
CL:0000970,unswitched memory B cell,http://purl.obolibrary.org/obo/CL_0000970
CL:0000971,IgM memory B cell,http://purl.obolibrary.org/obo/CL_0000971
CL:0000972,class switched memory B cell,http://purl.obolibrary.org/obo/CL_0000972
CL:0000973,IgA memory B cell,http://purl.obolibrary.org/obo/CL_0000973
CL:0000974,long lived plasma cell,http://purl.obolibrary.org/obo/CL_0000974
CL:0000975,short lived plasma cell,http://purl.obolibrary.org/obo/CL_0000975
CL:0000976,IgA short lived plasma cell,http://purl.obolibrary.org/obo/CL_0000976
CL:0000977,IgG short lived plasma cell,http://purl.obolibrary.org/obo/CL_0000977
CL:0000978,IgM short lived plasma cell,http://purl.obolibrary.org/obo/CL_0000978
CL:0000979,IgG memory B cell,http://purl.obolibrary.org/obo/CL_0000979
CL:0000980,plasmablast,http://purl.obolibrary.org/obo/CL_0000980
CL:0000981,double negative memory B cell,http://purl.obolibrary.org/obo/CL_0000981
CL:0000982,IgG plasmablast,http://purl.obolibrary.org/obo/CL_0000982
CL:0000983,IgM plasmablast,http://purl.obolibrary.org/obo/CL_0000983
CL:0000984,IgA plasmablast,http://purl.obolibrary.org/obo/CL_0000984
CL:0000985,IgG plasma cell,http://purl.obolibrary.org/obo/CL_0000985
CL:0000986,IgM plasma cell,http://purl.obolibrary.org/obo/CL_0000986
CL:0000987,IgA plasma cell,http://purl.obolibrary.org/obo/CL_0000987
CL:0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000988
CL:0000989,CD11c-low plasmacytoid dendritic cell,http://purl.obolibrary.org/obo/CL_0000989
CL:0000990,conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000990
CL:0000991,CD11c-negative plasmacytoid dendritic cell,http://purl.obolibrary.org/obo/CL_0000991
CL:0000992,immature CD11c-low plasmacytoid dendritic cell,http://purl.obolibrary.org/obo/CL_0000992
CL:0000993,mature CD11c-low plasmacytoid dendritic cell,http://purl.obolibrary.org/obo/CL_0000993
CL:0000994,immature CD11c-negative plasmacytoid dendritic cell,http://purl.obolibrary.org/obo/CL_0000994
CL:0000995,"CD34-positive, CD38-positive common myeloid progenitor OR CD34-positive, CD38-positive common lymphoid progenitor",http://purl.obolibrary.org/obo/CL_0000995
CL:0000996,mature CD11c-negative plasmacytoid dendritic cell,http://purl.obolibrary.org/obo/CL_0000996
CL:0000997,immature CD8_alpha-negative CD11b-positive dendritic cell,http://purl.obolibrary.org/obo/CL_0000997
CL:0000998,CD8_alpha-negative CD11b-negative dendritic cell,http://purl.obolibrary.org/obo/CL_0000998
CL:0000999,CD4-positive CD11b-positive dendritic cell,http://purl.obolibrary.org/obo/CL_0000999
CL:0001000,CD8_alpha-positive CD11b-negative dendritic cell,http://purl.obolibrary.org/obo/CL_0001000
CL:0001001,immature CD8_alpha-negative CD11b-negative dendritic cell,http://purl.obolibrary.org/obo/CL_0001001
CL:0001002,mature CD8_alpha-negative CD11b-negative dendritic cell,http://purl.obolibrary.org/obo/CL_0001002
CL:0001003,mature CD8_alpha-negative CD11b-positive dendritic cell,http://purl.obolibrary.org/obo/CL_0001003
CL:0001004,immature CD8_alpha-positive CD11b-negative dendritic cell,http://purl.obolibrary.org/obo/CL_0001004
CL:0001005,mature CD8_alpha-positive CD11b-negative dendritic cell,http://purl.obolibrary.org/obo/CL_0001005
CL:0001006,dermal dendritic cell,http://purl.obolibrary.org/obo/CL_0001006
CL:0001007,interstitial dendritic cell,http://purl.obolibrary.org/obo/CL_0001007
CL:0001008,Kit and Sca1-positive hematopoietic stem cell,http://purl.obolibrary.org/obo/CL_0001008
CL:0001009,immature dermal dendritic cell,http://purl.obolibrary.org/obo/CL_0001009
CL:0001010,mature dermal dendritic cell,http://purl.obolibrary.org/obo/CL_0001010
CL:0001011,immature interstitial dendritic cell,http://purl.obolibrary.org/obo/CL_0001011
CL:0001012,CD7-negative lymphoid progenitor OR granulocyte monocyte progenitor,http://purl.obolibrary.org/obo/CL_0001012
CL:0001013,mature interstitial dendritic cell,http://purl.obolibrary.org/obo/CL_0001013
CL:0001014,CD1a-positive Langerhans cell,http://purl.obolibrary.org/obo/CL_0001014
CL:0001015,CD8_alpha-low Langerhans cell,http://purl.obolibrary.org/obo/CL_0001015
CL:0001016,immature CD1a-positive Langerhans cell,http://purl.obolibrary.org/obo/CL_0001016
CL:0001017,mature CD1a-positive Langerhans cell,http://purl.obolibrary.org/obo/CL_0001017
CL:0001018,immature CD8_alpha-low Langerhans cell,http://purl.obolibrary.org/obo/CL_0001018
CL:0001019,CD115-positive monocyte OR common dendritic progenitor,http://purl.obolibrary.org/obo/CL_0001019
CL:0001020,mature CD8_alpha-low Langerhans cell,http://purl.obolibrary.org/obo/CL_0001020
CL:0001021,"CD34-positive, CD38-positive common lymphoid progenitor",http://purl.obolibrary.org/obo/CL_0001021
CL:0001022,CD115-positive monocyte,http://purl.obolibrary.org/obo/CL_0001022
CL:0001023,"Kit-positive, CD34-positive common myeloid progenitor",http://purl.obolibrary.org/obo/CL_0001023
CL:0001024,"CD34-positive, CD38-negative hematopoietic stem cell",http://purl.obolibrary.org/obo/CL_0001024
CL:0001025,"Kit-positive, Sca1-positive common lymphoid progenitor",http://purl.obolibrary.org/obo/CL_0001025
CL:0001026,"CD34-positive, CD38-positive common myeloid progenitor",http://purl.obolibrary.org/obo/CL_0001026
CL:0001027,CD7-negative lymphoid progenitor cell,http://purl.obolibrary.org/obo/CL_0001027
CL:0001028,CD7-positive lymphoid progenitor cell,http://purl.obolibrary.org/obo/CL_0001028
CL:0001029,common dendritic progenitor,http://purl.obolibrary.org/obo/CL_0001029
CL:0001030,CD117-positive common myeloid progenitor OR CD217-positive common lymphoid progenitor,http://purl.obolibrary.org/obo/CL_0001030
CL:0001031,cerebellar granule cell,http://purl.obolibrary.org/obo/CL_0001031
CL:0001032,cortical granule cell,http://purl.obolibrary.org/obo/CL_0001032
CL:0001033,hippocampal granule cell,http://purl.obolibrary.org/obo/CL_0001033
CL:0001034,cell in vitro,http://purl.obolibrary.org/obo/CL_0001034
CL:0001035,bone cell,http://purl.obolibrary.org/obo/CL_0001035
CL:0001039,terminally differentiated osteoblast,http://purl.obolibrary.org/obo/CL_0001039
CL:0001040,non-terminally differentiated osteoblast,http://purl.obolibrary.org/obo/CL_0001040
CL:0001041,"CD8-positive, CXCR3-positive, alpha-beta regulatory T cell",http://purl.obolibrary.org/obo/CL_0001041
CL:0001042,T-helper 22 cell,http://purl.obolibrary.org/obo/CL_0001042
CL:0001043,"activated CD4-positive, alpha-beta T cell, human",http://purl.obolibrary.org/obo/CL_0001043
CL:0001044,"effector CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001044
CL:0001045,naive CCR4-positive regulatory T cell,http://purl.obolibrary.org/obo/CL_0001045
CL:0001046,memory CCR4-positive regulatory T cell,http://purl.obolibrary.org/obo/CL_0001046
CL:0001047,"CD4-positive, CD25-positive, CCR4-positive, alpha-beta regulatory T cell",http://purl.obolibrary.org/obo/CL_0001047
CL:0001048,"activated CD4-positive, CD25-positive, CCR4-positive, alpha-beta regulatory T cell, human",http://purl.obolibrary.org/obo/CL_0001048
CL:0001049,"activated CD8-positive, alpha-beta T cell, human",http://purl.obolibrary.org/obo/CL_0001049
CL:0001050,"effector CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001050
CL:0001051,"CD4-positive, CXCR3-negative, CCR6-negative, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001051
CL:0001052,"CD8-positive, CXCR3-negative, CCR6-negative, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001052
CL:0001053,IgD-negative memory B cell,http://purl.obolibrary.org/obo/CL_0001053
CL:0001054,CD14-positive monocyte,http://purl.obolibrary.org/obo/CL_0001054
CL:0001055,"CD14-positive, CD16-low monocyte",http://purl.obolibrary.org/obo/CL_0001055
CL:0001056,"dendritic cell, human",http://purl.obolibrary.org/obo/CL_0001056
CL:0001057,"myeloid dendritic cell, human",http://purl.obolibrary.org/obo/CL_0001057
CL:0001058,"plasmacytoid dendritic cell, human",http://purl.obolibrary.org/obo/CL_0001058
CL:0001059,"common myeloid progenitor, CD34-positive",http://purl.obolibrary.org/obo/CL_0001059
CL:0001060,"hematopoietic oligopotent progenitor cell, lineage-negative",http://purl.obolibrary.org/obo/CL_0001060
CL:0001061,abnormal cell,http://purl.obolibrary.org/obo/CL_0001061
CL:0001062,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",http://purl.obolibrary.org/obo/CL_0001062
CL:0001063,neoplastic cell,http://purl.obolibrary.org/obo/CL_0001063
CL:0001064,malignant cell,http://purl.obolibrary.org/obo/CL_0001064
CL:0001065,innate lymphoid cell,http://purl.obolibrary.org/obo/CL_0001065
CL:0001066,"erythroid progenitor cell, mammalian",http://purl.obolibrary.org/obo/CL_0001066
CL:0001067,group 1 innate lymphoid cell,http://purl.obolibrary.org/obo/CL_0001067
CL:0001068,ILC1,http://purl.obolibrary.org/obo/CL_0001068
CL:0001069,group 2 innate lymphoid cell,http://purl.obolibrary.org/obo/CL_0001069
CL:0001070,beige adipocyte,http://purl.obolibrary.org/obo/CL_0001070
CL:0001071,group 3 innate lymphoid cell,http://purl.obolibrary.org/obo/CL_0001071
CL:0001658,visual pigment cell (sensu Nematoda and Protostomia),http://purl.obolibrary.org/obo/CL_0001658
CL:0002000,Kit-positive erythroid progenitor cell,http://purl.obolibrary.org/obo/CL_0002000
CL:0002001,"CD34-positive, CD38-positive granulocyte monocyte progenitor",http://purl.obolibrary.org/obo/CL_0002001
CL:0002002,Kit-positive granulocyte monocyte progenitor,http://purl.obolibrary.org/obo/CL_0002002
CL:0002003,"CD34-positive, GlyA-negative erythroid progenitor cell",http://purl.obolibrary.org/obo/CL_0002003
CL:0002004,"CD34-negative, GlyA-negative proerythroblast",http://purl.obolibrary.org/obo/CL_0002004
CL:0002005,"CD34-positive, CD38-positive megakaryocyte erythroid progenitor cell",http://purl.obolibrary.org/obo/CL_0002005
CL:0002006,"Kit-positive, CD34-negative megakaryocyte erythroid progenitor cell",http://purl.obolibrary.org/obo/CL_0002006
CL:0002007,"Kit-low, CD34-positive eosinophil progenitor cell",http://purl.obolibrary.org/obo/CL_0002007
CL:0002008,"CD34-positive, CD38-positive eosinophil progenitor cell",http://purl.obolibrary.org/obo/CL_0002008
CL:0002009,macrophage dendritic cell progenitor,http://purl.obolibrary.org/obo/CL_0002009
CL:0002010,pre-conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0002010
CL:0002011,Kit-positive macrophage dendritic cell progenitor,http://purl.obolibrary.org/obo/CL_0002011
CL:0002012,Kit-low proerythroblast,http://purl.obolibrary.org/obo/CL_0002012
CL:0002013,GlyA-positive basophillic erythroblast,http://purl.obolibrary.org/obo/CL_0002013
CL:0002014,"Kit-negative, Ly-76 high basophilic erythroblast",http://purl.obolibrary.org/obo/CL_0002014
CL:0002015,"Kit-negative, Ly-76 high polychromatophilic erythroblast",http://purl.obolibrary.org/obo/CL_0002015
CL:0002016,"CD71-low, GlyA-positive polychromatic erythroblast",http://purl.obolibrary.org/obo/CL_0002016
CL:0002017,"Kit-negative, Ly-76 high orthochromatophilic erythroblasts",http://purl.obolibrary.org/obo/CL_0002017
CL:0002018,"CD71-negative, GlyA-positive orthochromatic erythroblast",http://purl.obolibrary.org/obo/CL_0002018
CL:0002019,Ly-76 high reticulocyte,http://purl.obolibrary.org/obo/CL_0002019
CL:0002020,GlyA-positive reticulocytes,http://purl.obolibrary.org/obo/CL_0002020
CL:0002021,GlyA-positive erythrocyte,http://purl.obolibrary.org/obo/CL_0002021
CL:0002022,Ly-76 high positive erythrocyte,http://purl.obolibrary.org/obo/CL_0002022
CL:0002023,"CD34-positive, CD41-positive, CD42-positive megakaryocyte progenitor cell",http://purl.obolibrary.org/obo/CL_0002023
CL:0002024,Kit-positive megakaryocyte progenitor cell,http://purl.obolibrary.org/obo/CL_0002024
CL:0002025,"CD34-positive, CD41-positive, CD42-negative megakaryocyte progenitor cell",http://purl.obolibrary.org/obo/CL_0002025
CL:0002026,"CD34-negative, CD41-positive, CD42-positive megakaryocyte cell",http://purl.obolibrary.org/obo/CL_0002026
CL:0002027,"CD9-positive, CD41-positive megakaryocyte cell",http://purl.obolibrary.org/obo/CL_0002027
CL:0002028,basophil mast progenitor cell,http://purl.obolibrary.org/obo/CL_0002028
CL:0002029,Fc-epsilon RIalpha-low mast cell progenitor,http://purl.obolibrary.org/obo/CL_0002029
CL:0002030,Fc-epsilon RIalpha-high basophil progenitor cell,http://purl.obolibrary.org/obo/CL_0002030
CL:0002031,hematopoietic lineage restricted progenitor cell,http://purl.obolibrary.org/obo/CL_0002031
CL:0002032,hematopoietic oligopotent progenitor cell,http://purl.obolibrary.org/obo/CL_0002032
CL:0002033,short term hematopoietic stem cell,http://purl.obolibrary.org/obo/CL_0002033
CL:0002034,long term hematopoietic stem cell,http://purl.obolibrary.org/obo/CL_0002034
CL:0002035,Slamf1-negative multipotent progenitor cell,http://purl.obolibrary.org/obo/CL_0002035
CL:0002036,Slamf1-positive multipotent progenitor cell,http://purl.obolibrary.org/obo/CL_0002036
CL:0002037,"CD2-positive, CD5-positive, CD44-positive alpha-beta intraepithelial T cell",http://purl.obolibrary.org/obo/CL_0002037
CL:0002038,T follicular helper cell,http://purl.obolibrary.org/obo/CL_0002038
CL:0002039,immature NK T cell stage I,http://purl.obolibrary.org/obo/CL_0002039
CL:0002040,immature NK T cell stage II,http://purl.obolibrary.org/obo/CL_0002040
CL:0002041,immature NK T cell stage III,http://purl.obolibrary.org/obo/CL_0002041
CL:0002042,immature NK T cell stage IV,http://purl.obolibrary.org/obo/CL_0002042
CL:0002043,"CD34-positive, CD38-negative multipotent progenitor cell",http://purl.obolibrary.org/obo/CL_0002043
CL:0002044,"Kit-positive, integrin beta7-high basophil mast progenitor cell",http://purl.obolibrary.org/obo/CL_0002044
CL:0002045,Fraction A pre-pro B cell,http://purl.obolibrary.org/obo/CL_0002045
CL:0002046,early pro-B cell,http://purl.obolibrary.org/obo/CL_0002046
CL:0002047,Fraction B precursor B cell,http://purl.obolibrary.org/obo/CL_0002047
CL:0002048,late pro-B cell,http://purl.obolibrary.org/obo/CL_0002048
CL:0002049,Fraction C precursor B cell,http://purl.obolibrary.org/obo/CL_0002049
CL:0002050,Fraction C' precursor B cell,http://purl.obolibrary.org/obo/CL_0002050
CL:0002051,CD38-high pre-BCR positive cell,http://purl.obolibrary.org/obo/CL_0002051
CL:0002052,Fraction D precursor B cell,http://purl.obolibrary.org/obo/CL_0002052
CL:0002053,"CD22-positive, CD38-low small pre-B cell",http://purl.obolibrary.org/obo/CL_0002053
CL:0002054,Fraction E immature B cell,http://purl.obolibrary.org/obo/CL_0002054
CL:0002055,CD38-negative immature B cell,http://purl.obolibrary.org/obo/CL_0002055
CL:0002056,Fraction F mature B cell,http://purl.obolibrary.org/obo/CL_0002056
CL:0002057,"CD14-positive, CD16-negative classical monocyte",http://purl.obolibrary.org/obo/CL_0002057
CL:0002058,Gr1-low non-classical monocyte,http://purl.obolibrary.org/obo/CL_0002058
CL:0002059,CD8alpha-positive thymic conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0002059
CL:0002060,melanophage,http://purl.obolibrary.org/obo/CL_0002060
CL:0002061,T-helper 9 cell,http://purl.obolibrary.org/obo/CL_0002061
CL:0002062,type I pneumocyte,http://purl.obolibrary.org/obo/CL_0002062
CL:0002063,type II pneumocyte,http://purl.obolibrary.org/obo/CL_0002063
CL:0002064,pancreatic acinar cell,http://purl.obolibrary.org/obo/CL_0002064
CL:0002066,Feyrter cell,http://purl.obolibrary.org/obo/CL_0002066
CL:0002067,type A enterocrine cell,http://purl.obolibrary.org/obo/CL_0002067
CL:0002068,Purkinje myocyte,http://purl.obolibrary.org/obo/CL_0002068
CL:0002069,type II vestibular sensory cell,http://purl.obolibrary.org/obo/CL_0002069
CL:0002070,type I vestibular sensory cell,http://purl.obolibrary.org/obo/CL_0002070
CL:0002071,enterocyte of epithelium of large intestine,http://purl.obolibrary.org/obo/CL_0002071
CL:0002072,nodal myocyte,http://purl.obolibrary.org/obo/CL_0002072
CL:0002073,transitional myocyte,http://purl.obolibrary.org/obo/CL_0002073
CL:0002074,myocardial endocrine cell,http://purl.obolibrary.org/obo/CL_0002074
CL:0002075,brush cell of trachebronchial tree,http://purl.obolibrary.org/obo/CL_0002075
CL:0002076,endo-epithelial cell,http://purl.obolibrary.org/obo/CL_0002076
CL:0002077,ecto-epithelial cell,http://purl.obolibrary.org/obo/CL_0002077
CL:0002078,meso-epithelial cell,http://purl.obolibrary.org/obo/CL_0002078
CL:0002079,pancreatic ductal cell,http://purl.obolibrary.org/obo/CL_0002079
CL:0002080,pancreatic centro-acinar cell,http://purl.obolibrary.org/obo/CL_0002080
CL:0002081,type II cell of carotid body,http://purl.obolibrary.org/obo/CL_0002081
CL:0002082,type II cell of adrenal medulla,http://purl.obolibrary.org/obo/CL_0002082
CL:0002083,type I cell of adrenal medulla,http://purl.obolibrary.org/obo/CL_0002083
CL:0002084,Boettcher cell,http://purl.obolibrary.org/obo/CL_0002084
CL:0002085,tanycyte,http://purl.obolibrary.org/obo/CL_0002085
CL:0002086,specialized cardiac myocyte,http://purl.obolibrary.org/obo/CL_0002086
CL:0002087,nongranular leukocyte,http://purl.obolibrary.org/obo/CL_0002087
CL:0002088,interstitial cell of Cajal,http://purl.obolibrary.org/obo/CL_0002088
CL:0002089,"group 2 innate lymphoid cell, mouse",http://purl.obolibrary.org/obo/CL_0002089
CL:0002090,polar body,http://purl.obolibrary.org/obo/CL_0002090
CL:0002091,primary polar body,http://purl.obolibrary.org/obo/CL_0002091
CL:0002092,bone marrow cell,http://purl.obolibrary.org/obo/CL_0002092
CL:0002093,secondary polar body,http://purl.obolibrary.org/obo/CL_0002093
CL:0002094,interstitial cell of ovary,http://purl.obolibrary.org/obo/CL_0002094
CL:0002095,hilus cell of ovary,http://purl.obolibrary.org/obo/CL_0002095
CL:0002096,internodal tract myocyte,http://purl.obolibrary.org/obo/CL_0002096
CL:0002097,cortical cell of adrenal gland,http://purl.obolibrary.org/obo/CL_0002097
CL:0002098,regular cardiac myocyte,http://purl.obolibrary.org/obo/CL_0002098
CL:0002099,type I cell of adrenal cortex,http://purl.obolibrary.org/obo/CL_0002099
CL:0002100,regular interventricular cardiac myocyte,http://purl.obolibrary.org/obo/CL_0002100
CL:0002101,CD38-positive naive B cell,http://purl.obolibrary.org/obo/CL_0002101
CL:0002102,CD38-negative naive B cell,http://purl.obolibrary.org/obo/CL_0002102
CL:0002103,IgG-positive double negative memory B cell,http://purl.obolibrary.org/obo/CL_0002103
CL:0002104,IgG-negative double negative memory B cell,http://purl.obolibrary.org/obo/CL_0002104
CL:0002105,CD38-positive IgG memory B cell,http://purl.obolibrary.org/obo/CL_0002105
CL:0002106,IgD-positive CD38-positive IgG memory B cell,http://purl.obolibrary.org/obo/CL_0002106
CL:0002107,IgD-negative CD38-positive IgG memory B cell,http://purl.obolibrary.org/obo/CL_0002107
CL:0002108,CD38-negative IgG memory B cell,http://purl.obolibrary.org/obo/CL_0002108
